dissimilarity_1px_0deg,dissimilarity_1px_45deg,dissimilarity_1px_90deg,dissimilarity_1px_135deg,dissimilarity_3px_0deg,dissimilarity_3px_45deg,dissimilarity_3px_90deg,dissimilarity_3px_135deg,dissimilarity_5px_0deg,dissimilarity_5px_45deg,dissimilarity_5px_90deg,dissimilarity_5px_135deg,contrast_1px_0deg,contrast_1px_45deg,contrast_1px_90deg,contrast_1px_135deg,contrast_3px_0deg,contrast_3px_45deg,contrast_3px_90deg,contrast_3px_135deg,contrast_5px_0deg,contrast_5px_45deg,contrast_5px_90deg,contrast_5px_135deg,correlation_1px_0deg,correlation_1px_45deg,correlation_1px_90deg,correlation_1px_135deg,correlation_3px_0deg,correlation_3px_45deg,correlation_3px_90deg,correlation_3px_135deg,correlation_5px_0deg,correlation_5px_45deg,correlation_5px_90deg,correlation_5px_135deg,energy_1px_0deg,energy_1px_45deg,energy_1px_90deg,energy_1px_135deg,energy_3px_0deg,energy_3px_45deg,energy_3px_90deg,energy_3px_135deg,energy_5px_0deg,energy_5px_45deg,energy_5px_90deg,energy_5px_135deg,homogeneity_1px_0deg,homogeneity_1px_45deg,homogeneity_1px_90deg,homogeneity_1px_135deg,homogeneity_3px_0deg,homogeneity_3px_45deg,homogeneity_3px_90deg,homogeneity_3px_135deg,homogeneity_5px_0deg,homogeneity_5px_45deg,homogeneity_5px_90deg,homogeneity_5px_135deg,ASM_1px_0deg,ASM_1px_45deg,ASM_1px_90deg,ASM_1px_135deg,ASM_3px_0deg,ASM_3px_45deg,ASM_3px_90deg,ASM_3px_135deg,ASM_5px_0deg,ASM_5px_45deg,ASM_5px_90deg,ASM_5px_135deg,Category
0.8378444881889762,2.448198896397793,2.430056594488189,2.5859011718023437,1.8281875000000003,3.3496472663139336,3.5383125000000013,3.515684051398336,2.297827743902439,3.68821540062435,3.6832444105691065,3.793054110301769,1.6830708661417326,13.663897327794658,13.918737696850389,15.257114514229027,6.7201875000000015,24.019589317208375,25.986187500000003,25.862874779541446,10.0551956300813,26.27094172736733,26.691755589430894,27.717221644120702,0.9476465283987755,0.5744445274582257,0.5654885366795251,0.5248261248764046,0.7916838344299927,0.2535821689369221,0.1889337608334276,0.1963132512821128,0.6892912619525977,0.1859876909669784,0.1668000014363746,0.1412307756179889,0.16113842070552364,0.11472964217459465,0.1175296480816401,0.11181281890899578,0.11516525999351977,0.09881233067167813,0.09585466700948894,0.09604248390844744,0.10318668535233784,0.09116332773572268,0.0929184816696663,0.09024467145667657,0.6542659208595004,0.40975510099400214,0.42226076515416994,0.39539999281049054,0.43628551468019683,0.3254319827083849,0.3114216610759729,0.3100955607385445,0.36417735317847927,0.2829390085436748,0.2899117677797114,0.2743831650926028,0.02596559062747033,0.013162890793510526,0.013813218178194166,0.012502106472375882,0.013263037109375006,0.009763876692769064,0.009188117187500008,0.009224158715304385,0.010647492034002372,0.008310752323850784,0.008633844235796113,0.008144100726323494,floor
1.063545767716535,3.082832165664332,2.9752091535433065,3.0292020584041177,2.1574375000000003,4.016691861929957,4.2240625,4.037855883093978,2.516641260162602,4.229058272632675,4.3194232723577235,4.229383454734651,2.618540846456692,23.46673693347387,22.512241633858256,22.563829127658252,9.5381875,35.580687830687836,36.29256249999999,36.39184933232553,12.899136178861792,34.23439125910511,34.987995426829265,34.46819719042664,0.9355540083460048,0.4242317281495203,0.4478510995511367,0.4463721582449036,0.7650996885664322,0.12710653154713794,0.1114914632415869,0.10693861268652262,0.6818620340659329,0.15868524678849164,0.14103248614233083,0.15169485960107373,0.14312488512458763,0.09983259889510712,0.10308583039714926,0.10106357783764737,0.10529467579132386,0.08855396943373174,0.08581127093074659,0.08933549660122335,0.09917350635677433,0.08373196025082075,0.08318856527996596,0.08405937837739065,0.5952214470405494,0.35501748450168297,0.3705102000981576,0.3580043712457527,0.39728013376653537,0.2804486319090932,0.258799448124184,0.28128688274917824,0.3576375851004978,0.24528326002845227,0.23969162508845232,0.24698893382279735,0.020484732741926408,0.009966547802151345,0.010626688428669822,0.010213846765346209,0.011086968750000002,0.007841805502470297,0.007363574218749995,0.007980830952987189,0.009835384363097159,0.007011041167445025,0.0069203373933391585,0.0070659790931933315,floor
0.9889271653543305,2.4623349246698494,2.3383366141732296,2.487816975633951,1.9750625000000002,3.391975308641975,3.4779374999999995,3.4218316956412203,2.3580411585365844,3.633519771071801,3.6262068089430914,3.5902705515088456,2.1491141732283454,13.705685411370826,12.925812007874018,13.891499782999569,7.455187499999999,23.655517762660615,23.277062499999996,23.912761400856635,10.414824695121949,24.130658168574403,24.67282774390244,23.619797086368358,0.9247200899657994,0.5199615904874612,0.5483236125832189,0.513424496872447,0.7379994252546758,0.16819876953125967,0.18648758078945477,0.15896268930572055,0.6337744489865117,0.1544742998034734,0.14297271881621662,0.1717054059296961,0.14597569056848164,0.10544093154518178,0.1095729047765614,0.10516079163416447,0.10842805254234256,0.09232829715084409,0.09055637487913262,0.09258523296937518,0.10102270663366475,0.08789461080132158,0.08841610568538172,0.08836500377725114,0.6053669630496356,0.3874145929259952,0.4106621751693792,0.38412587262255743,0.4058910975772497,0.29978878796345637,0.2866803625178377,0.29664848908799163,0.3582049556409277,0.2627129743003668,0.27196230869332977,0.26947456557130234,0.021308902236945097,0.011117790045115709,0.012006221461173392,0.011058792097124157,0.011756642578124999,0.008524514454774564,0.008200457031250002,0.008572025363993476,0.010205587255591491,0.007725462607915796,0.00781740774456859,0.007808373892553608,floor
1.3140994094488183,3.096596193192386,2.8318159448818885,2.9751379502759,2.6563750000000015,4.345175107079869,4.521750000000001,4.207231040564374,3.196773373983739,4.706945889698231,4.534997459349591,4.597814776274714,3.4494340551181093,17.87742575485151,15.546505905511806,16.544361088722177,12.991750000000005,32.70068027210883,34.47375,30.921516754850096,18.44867886178861,36.415062434963566,33.67155741869919,34.49843912591051,0.9084797780468855,0.5231704586739369,0.5860752101375213,0.5587770659985298,0.6546198843275816,0.12409080960698567,0.07782100636475041,0.1719826114417304,0.5085338924663063,0.017446861984898046,0.09665893394162163,0.07015656014757093,0.11613629087955447,0.08065351134283956,0.08407778367951854,0.08163091583707134,0.08499248588110599,0.07248405925993928,0.07187245919422126,0.07283400566748988,0.0789831909943641,0.07138241190688696,0.07157000244945881,0.07125365405387049,0.5207960267712113,0.29489681484225927,0.3243962923827408,0.30532665870630354,0.32628466332425626,0.21677645608990082,0.20530141661214868,0.22160244288405917,0.2813278396467404,0.19570858989503165,0.20005967167651353,0.19604641194284023,0.013487638059260487,0.006504988891929549,0.007069073708459915,0.0066636064203990245,0.007223722656250001,0.005253938846798389,0.005165650390625,0.005304792381571947,0.006238344459652199,0.005095448729644478,0.00512226525061554,0.005077083216028654,floor
1.0123031496062993,2.9982019964039934,2.8699557086614167,2.945625891251783,2.0641250000000007,4.01461325270849,4.099124999999998,4.0260770975056674,2.5164507113821144,4.171566077003121,4.314596036585367,4.16662330905307,2.3129921259842514,18.37274474548949,17.115403543307078,17.58621117242235,8.153,30.23620559334845,29.802999999999994,30.430964978584022,11.791603150406504,29.959417273673253,31.629128556910576,30.23504162330905,0.9409843482007434,0.5331201140154382,0.5649778368729956,0.5531154060103316,0.7919536723978973,0.23501020508062842,0.2471213985917433,0.2301580649625363,0.6992683659061563,0.24407546414666198,0.20491235769617122,0.23723315767467387,0.13049069285154485,0.08306255903550802,0.08488662810599688,0.08336079798120197,0.0945545993890567,0.07350050101100195,0.07191542341528692,0.07340708438857156,0.08676869797196084,0.07107665515867065,0.07025257294856231,0.07136193650738316,0.6018259668201397,0.31769543355950275,0.3318452408313076,0.319823729136882,0.3947142007378683,0.24842548657153923,0.2294836941753917,0.24526007263688523,0.34116377627663,0.2171727719485831,0.2100108117796994,0.2216290828649729,0.01702782092087622,0.006899388713527256,0.00720573963120582,0.006949022640062767,0.008940572265625004,0.005402323648868297,0.005171828124999999,0.005388600038430867,0.00752880694774936,0.005051890908544582,0.00493542400589307,0.0050925259820837855,floor
0.6750738188976375,1.8833157666315334,1.688791830708661,1.6520553041106085,1.4763750000000004,2.840576971529352,3.0896250000000007,2.609032501889646,1.8492123983739837,3.2928590010405823,3.414316565040651,3.265218522372528,1.123523622047244,7.461714923429846,6.13207431102362,5.724595449190899,4.3185,15.499559082892414,17.476374999999997,13.418934240362814,6.548780487804879,18.559898543184183,19.441374491869926,18.406607700312176,0.9547670867957534,0.6994659364141804,0.753010813395938,0.7694683633089219,0.8263300254534018,0.3761259622967635,0.2953788451875591,0.46019971276999,0.736411851742724,0.25189624648403086,0.2164785413509421,0.2592114982772109,0.16690760263794577,0.10898537272128933,0.11439927216442515,0.11500811598063009,0.11944963308336283,0.0917789449649669,0.0884101105996933,0.09492838938344736,0.10816185043406291,0.08564648399549664,0.08451302063453667,0.08595469061929022,0.7037931213582556,0.43394247184110146,0.4641858296936781,0.4661850118019157,0.48795927638975634,0.3198576866773745,0.29247574391025855,0.3415392050213279,0.42487317519300005,0.26738928718168586,0.2529418970728607,0.26788209674986674,0.027858147818346404,0.011877811467198357,0.01308719347175022,0.01322686674141406,0.014268214843750007,0.008423374738882423,0.00781634765625,0.009011399110935401,0.011698985889320595,0.0073353202207908615,0.0071424506567736214,0.007388208839457898,floor
1.137979822834645,3.3878107756215505,3.235420767716535,3.2940045880091753,2.2476249999999993,4.310405643738979,4.340937500000001,4.295666414714035,2.662474593495936,4.435223725286161,4.546303353658536,4.412005723204995,2.670829232283464,23.264678529357063,21.80517962598425,22.034162068324136,9.142500000000002,34.121189216427325,32.87031250000001,34.22171831695641,12.64049796747968,33.551378772112386,35.289443597560975,33.582531217481794,0.9391457819789699,0.4708134419553329,0.5039177658119667,0.49881716720311464,0.7916451867458009,0.22662628127786671,0.25830057682214375,0.22444027988875512,0.7117082190353294,0.23877545644257497,0.20100660188973754,0.2385895311412904,0.11682755639026898,0.0750744317504879,0.07681956222143302,0.07558111377848428,0.08550111932746847,0.06778380443298367,0.06665807399051522,0.06798691277221175,0.07947799303961896,0.06602327502162161,0.06562307149210378,0.06640451018727796,0.5607818879946737,0.29087862023518296,0.3073890103937007,0.29735009358547887,0.3609401514827065,0.22935875497634425,0.21576504283922196,0.2298559200905903,0.3183936289535889,0.2077285283514235,0.20213629734068964,0.21056177220193842,0.01364867793212148,0.005636170302658667,0.005901245139892619,0.005712504759996186,0.0073104414062500015,0.004594644143408976,0.004443298828125002,0.004622220308296328,0.00631675137760572,0.004359072844580685,0.004306387512057764,0.004409558973212302,floor
0.8997908464566929,2.194556389112778,2.150036909448818,2.3384586769173534,1.8371875,3.16679264298312,3.4436250000000004,3.303287981859411,2.2470782520325208,3.626951092611863,3.5807291666666674,3.6167403746097815,1.721026082677166,9.71293942587885,9.563053641732285,10.81771963543927,6.2469375,18.51108591584783,20.775750000000013,19.846875787351976,9.06389735772358,22.41181061394381,21.919651930894307,22.444393860561917,0.933661555269443,0.6262493117303968,0.632213738063031,0.583735059338438,0.7586806674914773,0.2881786909414035,0.20475091043485688,0.2368459966319315,0.6491461705411318,0.14060788930463994,0.16529145648669646,0.1397641133213416,0.14706352463913797,0.10276096455960847,0.10439598524851575,0.10001093735542306,0.10766321185762574,0.08859037581390561,0.08557295407282609,0.08750690948258233,0.09863506689756114,0.08390601886091505,0.08376595573617912,0.08407091308615113,0.6239193714855527,0.3889520020528041,0.3999732567857318,0.36885490082134115,0.41892243140706065,0.29128883983562714,0.26295330246626275,0.2783510661446021,0.36222896184152353,0.24677075431161744,0.25133465560134843,0.2523766356693411,0.021627680279286337,0.010559815837221109,0.010898521736008316,0.010002187590710355,0.011591367187500005,0.007848254686849031,0.007322730468750002,0.007657459207192858,0.009728876421886362,0.007040220001088231,0.00701673534039552,0.007067918427139178,floor
0.9196604330708661,2.6943393886787774,2.614173228346455,2.7605555211110415,1.8223750000000005,3.7705971277399857,4.201749999999999,3.8992189468379963,2.1747967479674797,4.372073361082205,4.336318597560976,4.489919354838709,1.9712106299212593,23.005828011656025,22.92618110236219,23.974393948787895,6.85525,43.86167800453516,54.933625,46.275888133031,9.80907012195122,55.572255463059335,50.81002286585366,57.041558272632656,0.9621741462455954,0.5605586651876951,0.5618114839599272,0.5420843359049196,0.8687665638659802,0.16698492747516147,-0.039813404708573155,0.1211525928161311,0.812594164728814,-0.04255788080885223,0.04643639604906935,-0.07003139661918027,0.15917476473022468,0.12179329829005658,0.12779109360965427,0.12010608268454469,0.11969918350285436,0.10624411708454964,0.10260494817807278,0.10469554697477663,0.11158704268768183,0.09817677958134897,0.0986677826160821,0.09777878124694125,0.628771598801041,0.4294606646476679,0.4563770729791656,0.42160546596961745,0.43691499673585377,0.34379771406485105,0.3231957523153494,0.3340911819709382,0.3898794640499164,0.29449013637085947,0.3000325824898326,0.2895566909824411,0.025336605726922378,0.0148336075083707,0.01633056360595142,0.014425471097826685,0.01432789453125,0.011287812415075493,0.010527775390625,0.010961157556347662,0.012451668095782525,0.00963868004896478,0.009735331326374433,0.009560690062137191,floor
1.171321358267716,3.088040176080351,2.900221456692914,3.0060140120280248,2.306062500000001,4.087427563618038,4.359624999999999,4.081506676744771,2.7005843495934965,4.6130332986472435,4.564913617886179,4.5130072840790865,2.9066806102362195,21.155124310248624,19.44057578740157,19.885423770847538,10.063562500000009,33.622448979591844,36.20225000000001,33.471655328798185,13.600482723577233,38.517559833506766,37.44347052845527,38.051899063475545,0.9302815664349503,0.4921856131333101,0.5331771418825209,0.5225904834477567,0.7592372438337988,0.1940699794042082,0.12849424968121828,0.1971095348661684,0.6752846226818743,0.07383741592498216,0.09348992187441933,0.08384298465479763,0.12283522730719852,0.08610588515812481,0.08933116053939752,0.08662242768330783,0.09082085517310992,0.07589794710999599,0.0736078874425153,0.07582781494181372,0.084838538166681,0.07168583200315914,0.07195245753034402,0.07240611615424246,0.5579858374828964,0.3288273542207521,0.352399291081207,0.3355591251430462,0.363479704417971,0.2553051105618636,0.23343043835269942,0.2527028702027823,0.32370127696371465,0.21310296815225124,0.21273552480409208,0.22438166421692374,0.01508849306761113,0.007414223458864178,0.007980056243315612,0.0075034449777498955,0.008248427734375006,0.0057604983755117495,0.005418121093750002,0.005749857518849947,0.007197577558259387,0.005138858509985155,0.0051771561446559596,0.0052426456565416515,floor
